PARTICIPANT_ID,VOTE_OPTION,VOTE,TARGET_NAME,_FIVETRAN_SYNCED,VOTE_NUMBER,CONSENSUS,COMMENT_ID,COMMENT_CONTENT,LIKE_COUNT,REPLY_COUNT
b288de2e-8292-4b92-b651-4c436163748b,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.301 Z,7,0.8961,,,,
01376e2c-7312-4e04-9808-ee8366e7d1a3,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.306 Z,7,0.8961,2258,We all need new sources of income and new housing. Plus places to live until we rebuild,0,0
2f3bb5a7-e058-4859-99dd-2c292f58da1c,ACCELERATED_PERMITTING,Strongly opposed,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.304 Z,1,0.8961,2243,INSANITY!! Structures are THE FUEL for the fire. Adding ADUs is like bringing kerosene and kindling to the fire zone!!,0,0
af1818ee-0e66-4da5-99d1-f40c30c068cc,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.343 Z,7,0.8961,2950,"This sounds good, but it should be well-thought out... I've always believed that housing permitting has been a process that is way too overly bureaucratic. Let's get these people housed ASAP",0,0
d6337c96-fdb5-4069-9e09-c60babbe3f64,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.372 Z,7,0.8961,,,,
c2eb5020-cbef-4388-bd44-ffe5bcf05d1e,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.360 Z,6,0.8961,3178,"Although a result of a horrible and unwanted scenario, this is an unusual opportunity to rethink our housing needs and add duplexes or ADUs for additional options in housing at a time when housing is severely limited.",0,0
b9067b80-5f5a-48e7-b8d1-77c1179b63ae,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.348 Z,7,0.8961,,,,
9c7f6d15-fda8-4e31-9c53-c7c71d73abce,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.331 Z,4,0.8961,2654,i care much less about ADU's than primary residences.,0,0
a293e392-b3c0-459b-adb1-da8f0dc662d8,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.373 Z,7,0.8961,,,,
4ac13de9-4767-4062-9f2c-37f31323b621,ACCELERATED_PERMITTING,Strongly opposed,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.360 Z,1,0.8961,3266,"The most recent ADU law is sufficient. Its more important to focus on creating a majority fire hardened Altadena. It cannot be lip service or a paltry gesture to safety. Our communities safety depends on real action and there is a need for common sense and science in this. What seems to be happening is people who stand to make a profit are trying to influence the build back. Those people will likely not be here when the next fire comes and we who remain will pay the price. Houses that have enough room to build additional units that are fire hardened to withstand 1 hour (not the low end 20min response time assemblies) should be welcome, but the setbacks and distances between buildings should be getting wider NOT narrower.",0,0
50053842-76a7-437e-bcfa-c34c9bf090dc,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.345 Z,7,0.8961,2951,Reducing burdensome permitting is a high priority among housing advocates around the entire country!  Which cites have workable permitting permitting greater density where appropriate?  Copy them.,1,0
7e65557a-e66b-4f03-a99c-a1c0edf55499,ACCELERATED_PERMITTING,Somewhat opposed,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.340 Z,3,0.8961,,,,
915885d9-ec9d-44d3-8738-1acfe6e353c6,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.372 Z,7,0.8961,,,,
c864e5e5-1db5-46c5-abe2-50ba23f213bf,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.331 Z,4,0.8961,2669,"Pros: smaller homes (not mansions), likely more affordable to build or rent, multigenerational or multifamily living together, or studios/workplaces.  
Cons: Reduction in property values due to comps. 
Considerations: privacy, character, noise, traffic.
Question: what about bungalow courts?",0,0
833bf9d6-bab1-4030-939d-1a500309d4be,ACCELERATED_PERMITTING,Strongly opposed,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.359 Z,1,0.8961,3133,Focus on speeding up permiting for all permitting.,0,0
731f1548-0e91-4d3f-a1d6-eed5c85f658c,ACCELERATED_PERMITTING,Somewhat supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.363 Z,5,0.8961,,,,
41417597-ba03-4ff4-bf07-43e611bde146,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.313 Z,7,0.8961,2437,"This is a great idea! As long as safety is not compromised, I don't see why we can't do this!",1,0
8e8a4331-fcae-4685-813b-ed56ae317775,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.350 Z,6,0.8961,,,,
1d4d8778-4fc3-43f6-ba84-592861a45579,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.296 Z,7,0.8961,2067,Wonderful!,0,0
54a98afd-2c00-4b4e-a7a3-eaed19e97118,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.358 Z,7,0.8961,,,,
f97af87f-731d-4103-9fe3-a81f610b32a1,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.343 Z,7,0.8961,2944,"Build. Build more. Build everywhere we are already building, but please stop building into the wildfire zones. We have enough land, we just need to stop giving so much over to cars.",1,0
cad7f4fa-6c66-488f-ae59-2d186fc9bc7b,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.338 Z,4,0.8961,,,,
25549db5-fe47-4e96-aa18-ebf994956334,ACCELERATED_PERMITTING,Somewhat supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.332 Z,5,0.8961,,,,
42e1ae56-e6c1-4fbd-a318-7ab029e1ea94,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.340 Z,6,0.8961,,,,
80527d03-bb0e-488a-be8c-8242df1e8b5d,ACCELERATED_PERMITTING,Strongly opposed,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.326 Z,1,0.8961,,,,
44578bd4-52ed-4963-a6ef-ae3f713e7223,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.362 Z,4,0.8961,,,,
bc7398d9-9f88-4382-9f3c-76101949abb7,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.306 Z,7,0.8961,,,,
e705fe6e-87ef-4be9-8049-6aeb9eed5131,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.366 Z,4,0.8961,3281,"Priority should be placed on single family main structures, ADUs and multi unit after",0,0
ca10b690-8a04-4602-ada4-f8a934d92d11,ACCELERATED_PERMITTING,Somewhat supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.297 Z,5,0.8961,2089,As long as this is a homeowner choice.,1,0
0fcdc4cc-3f84-4047-b924-06f1012bb5f2,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.332 Z,6,0.8961,,,,
9a34ed48-7045-41e6-a905-1966047abc40,ACCELERATED_PERMITTING,Somewhat supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.369 Z,5,0.8961,3351,"YES for properties with pre-existing multi-unit buildings, but otherwise it's a hard NO.  It could open the flood gates for developers to turn single-family communities into urban population centers which may not have the capacity or resources to handle so many additional residents.",0,0
3db39718-96be-451d-9bba-653697aac84e,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.324 Z,7,0.8961,2559,I think this would be a great option to increase housing but the city will need to make it affordable with the rebuild process,0,0
03cbbc32-6c76-43bb-87db-e50dd932a7e8,ACCELERATED_PERMITTING,Opposed,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.339 Z,2,0.8961,2799,Privately managed granny flats and guest flats are better than high density inner-city problems.,0,0
5b940d47-0a40-47e7-a174-37e516234dd1,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.310 Z,4,0.8961,,,,
9e86ad34-94e6-47ec-9e50-a88956d89044,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.370 Z,4,0.8961,,,,
763129bf-56f8-4d9b-b8de-55cad194bf6f,ACCELERATED_PERMITTING,Opposed,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.331 Z,2,0.8961,,,,
e5966834-8abf-41a0-a1f4-d14bc9e90161,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.371 Z,7,0.8961,,,,
ee7687e0-2093-4c86-9714-7104c68f1688,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.371 Z,6,0.8961,3410,For the purpose of displaced residents and their families.,0,0
91b4d016-1123-492e-b361-bc91a40037cb,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.323 Z,7,0.8961,2541,"Yes, please.",0,0
225fc856-6e98-43af-a798-af2487ba5a13,ACCELERATED_PERMITTING,Strongly opposed,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.350 Z,1,0.8961,3036,No. We can not accommodate additional people in an emergency.,0,0
bd637818-366a-4e93-955a-4ce9b2589d13,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.371 Z,6,0.8961,,,,
0de6c02d-6aae-4611-9f25-03f667e82379,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.330 Z,4,0.8961,2670,"First priority should be to the homeowners period, not just for someone building back with ADUs etc. And a mandate needs to be in place for permits for existing homeowners - they should get priority over those who purchased the land post fire.",0,0
91a733e2-8bbe-4095-acb1-5b1f2fb637c9,ACCELERATED_PERMITTING,Somewhat supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.370 Z,5,0.8961,,,,
6bf7a2a6-ae07-4eeb-bdcc-3403bb08a632,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.311 Z,6,0.8961,2341,"The approval process for ADUs have already been speed up through CA State housing laws. What do you mean by ""other additional housing on their own property""?  Be more specific.",2,0
856c515f-0d2f-4af6-b445-85acdb3b8db5,ACCELERATED_PERMITTING,Somewhat supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.332 Z,5,0.8961,,,,
65695db5-3a94-4539-b0d7-c64f9b731c8c,ACCELERATED_PERMITTING,Opposed,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.313 Z,2,0.8961,,,,
51c32fbb-321f-4cbd-ae5f-3c1fac21f5ca,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.305 Z,7,0.8961,2233,"This seems like a no lose option, with few downsides. Housing is sorely needed and this may be the fastest way to build",1,0
595396c1-b6a5-4fec-9d1d-923bbb10d4d9,ACCELERATED_PERMITTING,Somewhat supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.370 Z,5,0.8961,,,,
193881cc-2166-4cac-9bf3-f7b199709fd7,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.305 Z,4,0.8961,,,,
3663b829-12c9-4f1a-aa4b-393e66acaef9,ACCELERATED_PERMITTING,Strongly opposed,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.364 Z,1,0.8961,3271,This would cause Altadena to be more dense. Also the safety of living there.,0,0
d04ed745-050e-4058-91d0-2bd0b48edcf3,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.375 Z,7,0.8961,,,,
803652a9-c82f-4902-b02e-9e7c0f3c8eb3,ACCELERATED_PERMITTING,Somewhat supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.336 Z,5,0.8961,,,,
887c2c59-30da-43da-af80-60c59632586a,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.364 Z,7,0.8961,,,,
878b11e0-7196-4e32-abe3-4903908b7f38,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.343 Z,7,0.8961,,,,
1ddf958e-83f6-47bb-9160-ca80346f755a,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.312 Z,4,0.8961,,,,
17d19588-4e8d-439b-a344-f73a4c32ec97,ACCELERATED_PERMITTING,Strongly opposed,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.299 Z,1,0.8961,,,,
99a11e3f-1341-4f86-9fa3-d14480d1d89f,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.301 Z,4,0.8961,,,,
fa389692-762f-4031-8a6f-e5db27fce210,ACCELERATED_PERMITTING,Somewhat supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.365 Z,5,0.8961,3251,"Supportive of existing owners doing this on their own properties, but not investors from outside the community.",0,0
329df714-b9d7-4488-b30b-f0df9dd11fb3,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.335 Z,6,0.8961,,,,
4e9b307e-2728-4c17-8411-6b66b8c40a3f,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.304 Z,6,0.8961,2228,We're all going to need income properties to afford to stay in our neighborhood when the insurance prices skyrocket,0,0
1ef33376-1bfe-4297-a2cb-0119d954365c,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.350 Z,7,0.8961,3014,This will be useful for families whose ALE is running out and allow them to return home and be housed.,0,0
ac5c4098-b1ca-41a7-a63b-d9dd8aab3887,ACCELERATED_PERMITTING,Somewhat supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.330 Z,5,0.8961,,,,
7944f6bb-e676-42ec-a3f5-68c1aba24966,ACCELERATED_PERMITTING,Somewhat supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.339 Z,5,0.8961,,,,
2e873d47-d175-4810-a610-c7c7b57904f3,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.374 Z,4,0.8961,3497,All local permitting processes need to be streamlined and fast-tracked.,0,0
1c1824e6-94cc-426e-bb7c-88df2238dd5e,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.300 Z,4,0.8961,,,,
659eb1b6-3f7b-4426-bfe2-fef8de1e12f6,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.367 Z,6,0.8961,,,,
1c3ee899-6e29-4ae2-b9f7-2579512bb09c,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.303 Z,7,0.8961,,,,
65b48ae2-0ef8-482c-835e-09ad54614d65,ACCELERATED_PERMITTING,Opposed,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.302 Z,2,0.8961,2191,Priority should be given to people who actually lost their homes in the fires and want to rebuild them.,1,0
0ebcb735-8fe6-41ff-b969-5f1b2b315fe5,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.331 Z,7,0.8961,,,,
97c40a2e-ec68-4780-b0b9-b1a0b7194b40,ACCELERATED_PERMITTING,Somewhat supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.336 Z,5,0.8961,,,,
f68fc13f-d4a8-4e57-9b0e-cdaf79d36db3,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.298 Z,7,0.8961,,,,
c6bccdb0-d9fe-4206-9b64-3a7cf97631cf,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.308 Z,4,0.8961,,,,
86bafd78-c741-4d00-a165-bb3a80a659a4,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.371 Z,6,0.8961,,,,
14dbb45c-18eb-4596-9ed0-16e1eeb90b30,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.307 Z,7,0.8961,2279,More ADU's are a great idea.,0,0
e06da695-13d1-4fa5-8d25-99e593645d53,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.375 Z,6,0.8961,,,,
5e4c13d7-774a-48aa-bd16-fb82a1c1556b,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.339 Z,7,0.8961,,,,
663506d7-cab6-4a30-8126-e35168636729,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.312 Z,4,0.8961,,,,
0c803a05-4f8a-4791-88b5-7d9f0911d878,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.296 Z,6,0.8961,2086,"Anything that gets families back on their properties faster is worth considering.  It may be challenging to permit ADUs, etc., if the plans for the entire property have not yet been finalized.",0,0
1329582f-5516-431d-90f8-5bf069c7e30a,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.327 Z,6,0.8961,,,,
c577dc71-5397-43d8-b0ff-a902116ee8cf,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.368 Z,4,0.8961,,,,
faaa12e8-e313-40df-9d40-cb5ebe34a093,ACCELERATED_PERMITTING,Strongly opposed,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.351 Z,1,0.8961,3053,Bait and switch tactics California style. Rebuild the homes. Stop forcing the destruction of this residential neighborhood,0,0
6074387d-5e4e-4023-9a11-32f34d2569d3,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.374 Z,6,0.8961,,,,
c47b2b87-9afa-4866-aae0-4f30fd6c8fcb,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.365 Z,6,0.8961,,,,
5ab413be-ed2e-4a69-9061-c11a9218f625,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.343 Z,4,0.8961,,,,
0a68d85b-a12a-4192-9eea-60df5940a525,ACCELERATED_PERMITTING,Somewhat supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.293 Z,5,0.8961,,,,
14ef2753-ee2a-4289-af7a-5dca619d264a,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.306 Z,6,0.8961,2257,Any type of accelerated permitting I support after waiting weeks to hear anything back from the county on our permits. Months delay is not acceptable.,0,0
60465a2b-1304-4e32-8a29-e5c3f2931ca1,ACCELERATED_PERMITTING,Somewhat supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.313 Z,5,0.8961,,,,
0f980c89-fcec-4618-9a1c-a25305628f2c,ACCELERATED_PERMITTING,Strongly opposed,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.359 Z,1,0.8961,,,,
00ff9b37-eca5-49cb-9077-43aa02f14765,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.310 Z,6,0.8961,2307,This should only hold true for residents rebuilding on their own lot. We don’t want developers coming in building low income multi family in our very vulnerable neighborhoods.,0,0
005981ef-04a7-4c00-8a83-e3319529d484,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.299 Z,6,0.8961,2163,Consider providing an incentive for homeowners with ADU’s to rent to residents displaced by the fires.,0,0
c0c6d567-43df-4aa4-a4e5-1c29e3edcb3b,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.360 Z,4,0.8961,3176,I think this should be done but only in areas that are not fireprone. Do not allow rebuilding in fire-prone areas.,0,0
8610a2e8-3b0c-4d5b-b858-23a927c48f71,ACCELERATED_PERMITTING,Somewhat supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.330 Z,5,0.8961,,,,
6b395679-2b6b-4839-9f2b-9039a29ae100,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.367 Z,4,0.8961,,,,
ddf6fae1-d6e8-47cd-a65b-309e914be6d8,ACCELERATED_PERMITTING,Somewhat opposed,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.327 Z,3,0.8961,2584,Additional density requires a better evacuation plan for the Palisades,1,0
15faabe9-9be1-4d69-a538-582f85ac0f24,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.294 Z,4,0.8961,,,,
82923d16-e00b-4c4a-b581-5f4312011014,ACCELERATED_PERMITTING,Somewhat supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.308 Z,5,0.8961,,,,
f3eb8ec9-0cad-4d92-a7af-dc2f7371fe2b,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.332 Z,4,0.8961,,,,
ac567628-2a2b-434c-9b9f-91ea97788f2a,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.358 Z,7,0.8961,3148,As far as I know this was already the direction of the policy in Altadena.,0,0
d8338842-8acb-4a41-a6cb-67be8a390866,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.305 Z,4,0.8961,,,,
d208a241-aef2-4868-bc66-0b646362824a,ACCELERATED_PERMITTING,Strongly opposed,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.324 Z,1,0.8961,,,,
6dcd6093-c714-4718-9021-4bc7b9e3db6d,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.366 Z,6,0.8961,,,,
b75506ef-79d1-4173-9c0e-c990e369f5df,ACCELERATED_PERMITTING,Supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.296 Z,6,0.8961,,,,
9b295e74-49d8-40c8-a34e-3f96ddd70356,ACCELERATED_PERMITTING,Strongly supportive,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.373 Z,7,0.8961,,,,
a7443b31-93fa-46ba-9d86-b190cb46560d,ACCELERATED_PERMITTING,Somewhat opposed,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.364 Z,3,0.8961,,,,
6b2447cf-95c0-4657-811d-540c150ad4a1,ACCELERATED_PERMITTING,Strongly opposed,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.312 Z,1,0.8961,2386,Your questions are starting to sound like ACCELERATED PLANS TO BENEFIT DEVELOPERS.,1,0
0ea1dbe1-b26b-4650-8bdb-c55a0298335e,ACCELERATED_PERMITTING,Neutral,Accelerated ADU and duplex permitting,2025-08-12 20:23:19.313 Z,4,0.8961,,,,
2d6f5ec9-2a3d-4d57-aded-f141ec4b5d89,HOME_EMBER_PROTECTION,Neutral,Mandatory home ember protection standards,2025-08-12 20:23:19.303 Z,4,0.8985,,,,
14dbb45c-18eb-4596-9ed0-16e1eeb90b30,HOME_EMBER_PROTECTION,Somewhat opposed,Mandatory home ember protection standards,2025-08-12 20:23:19.307 Z,3,0.8985,2282,"Need to understand it better. Had this all been in place would things really have made a difference on Jan 7? Probably not. How about having the fire dept being more proactive and on standby near heavy brush areas when crazy wind events occur? How about the fire dept have a plan for a major wind event, unlike what went down on Jan 7?",0,0
c9c517ee-ffc5-4589-be6c-417d777696f9,HOME_EMBER_PROTECTION,Supportive,Mandatory home ember protection standards,2025-08-12 20:23:19.338 Z,6,0.8985,,,,
38b609e6-fff1-4f77-913e-94e229af6b12,HOME_EMBER_PROTECTION,Somewhat opposed,Mandatory home ember protection standards,2025-08-12 20:23:19.359 Z,3,0.8985,,,,
00ff9b37-eca5-49cb-9077-43aa02f14765,HOME_EMBER_PROTECTION,Neutral,Mandatory home ember protection standards,2025-08-12 20:23:19.310 Z,4,0.8985,2318,"Not sure. More care should’ve gone into early January, especially after the fire on Jan 1. Why weren’t more firefighters there to make sure no hot spots remained. This whole thing could’ve been prevented.",0,0
1c3ee899-6e29-4ae2-b9f7-2579512bb09c,HOME_EMBER_PROTECTION,Somewhat supportive,Mandatory home ember protection standards,2025-08-12 20:23:19.303 Z,5,0.8985,,,,
73bd5cc6-dc9c-4964-8879-5d60db197dda,HOME_EMBER_PROTECTION,Neutral,Mandatory home ember protection standards,2025-08-12 20:23:19.337 Z,4,0.8985,,,,
f97af87f-731d-4103-9fe3-a81f610b32a1,HOME_EMBER_PROTECTION,Neutral,Mandatory home ember protection standards,2025-08-12 20:23:19.343 Z,4,0.8985,,,,
d4f64635-3793-42ad-8c30-6d2d45f1bff8,HOME_EMBER_PROTECTION,Neutral,Mandatory home ember protection standards,2025-08-12 20:23:19.311 Z,4,0.8985,,,,
c864e5e5-1db5-46c5-abe2-50ba23f213bf,HOME_EMBER_PROTECTION,Neutral,Mandatory home ember protection standards,2025-08-12 20:23:19.331 Z,4,0.8985,2820,"Pro: makes sense
Con: cost, effort
Consideration: who will pay? who will enforce? who will help?",0,0
d8338842-8acb-4a41-a6cb-67be8a390866,HOME_EMBER_PROTECTION,Strongly supportive,Mandatory home ember protection standards,2025-08-12 20:23:19.305 Z,7,0.8985,2237,"Again, residents need financial help to upgrade homes to protect against embers.",0,0
51c32fbb-321f-4cbd-ae5f-3c1fac21f5ca,HOME_EMBER_PROTECTION,Supportive,Mandatory home ember protection standards,2025-08-12 20:23:19.305 Z,6,0.8985,2245,generally supportive but also not knowledgeable enough,0,0
17d19588-4e8d-439b-a344-f73a4c32ec97,HOME_EMBER_PROTECTION,Supportive,Mandatory home ember protection standards,2025-08-12 20:23:19.299 Z,6,0.8985,,,,
24c1bc9d-de2c-4a04-bdaf-e7607074730f,HOME_EMBER_PROTECTION,Strongly opposed,Mandatory home ember protection standards,2025-08-12 20:23:19.297 Z,1,0.8985,2097,Again this would not have helped in these fires.  We need government to take care of what they are supposed to do not give us more rules to follow when they have not done their part.,1,0
b8bbd3f1-ba2f-45f7-b524-0cb64c3b1938,HOME_EMBER_PROTECTION,Somewhat supportive,Mandatory home ember protection standards,2025-08-12 20:23:19.359 Z,5,0.8985,3169,"I'd need to see more evidence as I felt some vegetation prevented the embers from passing through.

These need to be carefully and smartly added to building code, BUT only if following these steps would result in reasonably  priced home insurance.",0,0
e5fc50c3-c6f7-4ef5-b1ef-40ff572eaff0,HOME_EMBER_PROTECTION,Strongly supportive,Mandatory home ember protection standards,2025-08-12 20:23:19.316 Z,7,0.8985,,,,
1d4d8778-4fc3-43f6-ba84-592861a45579,HOME_EMBER_PROTECTION,Supportive,Mandatory home ember protection standards,2025-08-12 20:23:19.296 Z,6,0.8985,,,,
005981ef-04a7-4c00-8a83-e3319529d484,HOME_EMBER_PROTECTION,Strongly supportive,Mandatory home ember protection standards,2025-08-12 20:23:19.299 Z,7,0.8985,2165,"These are no brainer measures that should be required for all new construction and remodels. For existing homes, consider negotiating with contractors to establish neighborhood-scale programs that would enable groups of neighboring homeowners to access the necessary services (e.g., tree trimming, installation of fine mesh vent screens, etc.) at a discount.",0,0
