PARTICIPANT_ID,VOTE_OPTION,COMMENT_OPTION,VOTE,VOTE_NUMBER,COMMENT_ID,REPLY_TO_ID,COMMENT_CONTENT,REPLY_COUNT,FLAG_COUNT,LIKE_COUNT,POSTED_ON
1c3ee899-6e29-4ae2-b9f7-2579512bb09c,PERMITTING_SUPPORT_TEAMS,PERMITTING_SUPPORT_TEAMS,Strongly opposed,1,2215,,no need for more bureaucracy. This has happened to countless communities. Ask them to share their findings in a basic Wikipedia type setting and do not pay someone $4300k per year with full pension to 'manage' that...the knowledge is no longer secretive. It simply needs to be centralized and shared.,0,0,0,2025-07-21 00:32:36.000 Z
ea418c35-4e14-492a-ad16-b38240ebe22d,PERMITTING_SUPPORT_TEAMS,,Strongly opposed,1,,,,,,,
6b2447cf-95c0-4657-811d-540c150ad4a1,PERMITTING_SUPPORT_TEAMS,,Strongly opposed,1,,,,,,,
e2c09b01-5921-4c8b-9600-30ddafb873e6,FIND_FINANCIAL_SUPPORT,,Strongly opposed,1,,,,,,,
6b2447cf-95c0-4657-811d-540c150ad4a1,EMERGENCY_COMMUNICATION_NETWORKS,,Strongly opposed,1,,,,,,,
6b2447cf-95c0-4657-811d-540c150ad4a1,UNDERGROUND_POWER_SAFETY,,Strongly opposed,1,,,,,,,
0c803a05-4f8a-4791-88b5-7d9f0911d878,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2076,,"Redundant, interoperable emergency communications is critical.  Federal, state, local and tribal governments have been developing initiatives for this for years.",0,0,2,2025-07-18 17:11:13.000 Z
02dfddc2-55e8-436d-a93f-d73969a4d308,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2516,,Yes we need any communications improvements that we can get.,0,0,0,2025-07-23 01:10:56.000 Z
588af7c1-9449-4ad5-b8c7-ae5a725a47cd,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,3114,2209,"It's a fair point that if we send this out for a traditional bid, we'll just get giants like Oracle and Microsoft and end up locked in to incredibly expensive contracts. Maybe the city and the county need more tech experts on staff so that we can have better accountability and better incentives.",1,0,0,2025-07-27 17:45:06.000 Z
588af7c1-9449-4ad5-b8c7-ae5a725a47cd,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,3112,,"Yes. And we should have connectivity offered everywhere by municipal ISPs we can trust, not just telecom giants like AT&T and Spectrum. We should have high quality, free, and pervasive internet connectivity in homes, businesses, and on the streets for all residents and visitors.",0,0,1,2025-07-27 17:45:06.000 Z
588af7c1-9449-4ad5-b8c7-ae5a725a47cd,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,3113,2677,Yes please! Use open standards and open software. Make sure to include language in the bids to ensure this.,1,0,0,2025-07-27 17:45:06.000 Z
36ea9741-e6b1-4dfe-8036-ce3fc1e8d466,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2601,,"I relied on the Watch Duty app more than anything, and it made a huge difference in me getting alerts, but I could do that because I had cell service. 

Electricity and WiFi are non-existent in a disaster.

We ABSOLUTELY need better comms.",0,0,1,2025-07-23 18:15:39.000 Z
41417597-ba03-4ff4-bf07-43e611bde146,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2412,,"While this is a great idea, this would not be helpful to connect to most of the globe. I believe a better solution would be to work with cell service providers to utilize ""Cell of Wheels"" etc.",0,0,0,2025-07-22 21:12:34.000 Z
09ebd2a1-5804-40f1-9da5-a056df59c49e,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2448,,Especially needed for CalFire,0,0,0,2025-07-22 23:08:25.000 Z
15faabe9-9be1-4d69-a538-582f85ac0f24,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2048,,This is an absolute necessity and the cost would be minimal in the grand scheme of things.,0,0,0,2025-07-17 23:39:16.000 Z
7c98a6bd-c173-4d1d-986a-b644630879b7,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,3465,,Yes. In this day and age communications blackouts for emergency responders are unacceptable. Please put in whatever system they need to be able to communicate under any circumstances.,0,0,0,2025-07-31 22:34:38.000 Z
51c32fbb-321f-4cbd-ae5f-3c1fac21f5ca,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2244,,Start small and don't turn it into a spiraling cost. I think Code for America is a good role model,0,0,1,2025-07-21 21:43:39.000 Z
3db39718-96be-451d-9bba-653697aac84e,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2560,,Communications can save lives in an emergency,0,0,0,2025-07-23 16:11:08.000 Z
0ea1dbe1-b26b-4650-8bdb-c55a0298335e,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2389,,More cell phone towers.,0,0,0,2025-07-22 20:20:40.000 Z
4d7d228e-c0bb-49b1-ad77-db9df19776ff,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,3228,,Obviously communication is vital so an infrastructure that allows this when other platforms fail is a lifesaver.,0,0,0,2025-07-29 00:38:29.000 Z
60465a2b-1304-4e32-8a29-e5c3f2931ca1,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2413,,Bring use of ham radios back.,0,0,0,2025-07-22 21:12:34.000 Z
60465a2b-1304-4e32-8a29-e5c3f2931ca1,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2414,,Please emphasize less expensive tech like sirens or emergency radios. Redundancy and interoperability are key! This should not be implemented without proper emergency community training.,0,0,1,2025-07-22 21:12:34.000 Z
2e873d47-d175-4810-a610-c7c7b57904f3,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,3488,,"This is high priority and also requires inclusion of non-digital communication channels/systems and systems of support for particularly vulnerable people, e.g., senior or people with disabilitites. Community/neighborhood should be engaged in mutual aid.",0,0,0,2025-08-03 15:33:24.000 Z
0de6c02d-6aae-4611-9f25-03f667e82379,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2672,,Preparedness and planning is key. It is shocking that LA City has so few employees in their EMD. The state should assist with coordination and education.,0,0,1,2025-07-23 20:02:38.000 Z
3f6b48a7-2755-4957-a23d-9856fb472928,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2588,,"It felt like nobody was at the wheel from when the fire first started until it was put out - county was blaming city, city was blaming county, who was in charge??  Clearly communication was an issue, and the residents were very unclear on when evacuate and HOW to evacuate.",0,0,1,2025-07-23 18:03:27.000 Z
f68fc13f-d4a8-4e57-9b0e-cdaf79d36db3,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2115,,"Tbh ere should be emergency FM radio in all parts of the city.. and backup mesh network or cellular to at least send text messages, notifications, etc if not full two way audio and text.",0,0,2,2025-07-18 23:23:47.000 Z
4ac13de9-4767-4062-9f2c-37f31323b621,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,3299,,"Sure. But that might be glitchy too. How about using sirens with loud speakers, old school analog looks better by the day.",0,0,0,2025-07-29 16:09:15.000 Z
659eb1b6-3f7b-4426-bfe2-fef8de1e12f6,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,3314,,I have friends in the fire zone who did not get informed in a timely manner.  They were lucky to survive ...and more time to take a few belongings would have been important,0,0,0,2025-07-29 19:38:32.000 Z
13a864d3-900a-4fdb-9eb3-16e75301f500,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,3378,,"This seems reasonable, surprised its not already in place.",0,0,0,2025-07-30 20:03:03.000 Z
7d42900b-99a8-4c98-8461-e326aecc110d,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2873,,I'm fairly stunned we don't already have this. Cell towers feel very vulnerable in a disaster -- and fiber lines -- now that we have people attacking satellites and cable lines because they think people are controlling the weather -- we need to know communications can survive disruption in a major incident.,0,0,1,2025-07-24 15:43:42.000 Z
00ff9b37-eca5-49cb-9077-43aa02f14765,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2312,,More cell towers would be helpful too. The Wi-Fi in the palisades is abysmal at best.,0,0,0,2025-07-22 15:54:01.000 Z
705ba777-1d9c-44a9-8d13-606ffa44e62f,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2891,,"If we don't learn from this tragedy, then it's an even bigger tragedy.  Fix what is broken.",0,0,0,2025-07-24 15:50:11.000 Z
9ca9adf1-657b-4c9d-9dbf-81a507dc3ce6,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2038,,This is a no brainer.,0,0,0,2025-07-17 22:17:37.000 Z
e8d14fa0-d092-4b1a-923d-b8970e153ad7,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,3219,,LA doesn't have that now?   OMG!!,0,0,0,2025-07-29 00:07:55.000 Z
0a68d85b-a12a-4192-9eea-60df5940a525,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,3309,,Anything to help in times of a quick moving disaster. Just can't have a repeat of the false evacuation notification that went out during the fire,0,0,0,2025-07-29 19:38:32.000 Z
14dbb45c-18eb-4596-9ed0-16e1eeb90b30,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2292,,Of course.,0,0,0,2025-07-21 23:21:00.000 Z
1329582f-5516-431d-90f8-5bf069c7e30a,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2589,,We could look into a warning system for fires that are put in place similar to SAN Luis Obispo for the Diablo Canyon emergency plan.,0,0,1,2025-07-23 18:03:27.000 Z
8c975c9e-84c5-415f-9e61-10acd8817829,EMERGENCY_COMMUNICATION_NETWORKS,EMERGENCY_COMMUNICATION_NETWORKS,Strongly supportive,7,2739,,I very much appreciate improved level of communications available during the LA Fires relative to the Wolsey Fire. Especially value the timely communicating of Watch Duty - an outstanding service.,0,0,2,2025-07-23 22:25:19.000 Z
c25a5dfb-3522-494e-9a1f-d5f0e17d6a8a,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2935,,"We also need need thoughtful leadership, and efficient system for repairs. When a repair needs to happen time it appropriately, i.e. drain the reservoir after fire season BUT BEFORE that even happens, contractors to bid the job are lined up with a plan to repair before start of next fire season. If selected contractor is unable to complete the job in a timely manner leadership team should quickly pivot to next in line.",0,0,0,2025-07-24 16:21:42.000 Z
14dbb45c-18eb-4596-9ed0-16e1eeb90b30,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2293,,Of course.,0,0,0,2025-07-21 23:21:00.000 Z
6bf7a2a6-ae07-4eeb-bdcc-3403bb08a632,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2345,,Again you cannot increase density without proper planning.   Your questions are suggestive but not well thought out.,0,0,1,2025-07-22 16:17:25.000 Z
bc7398d9-9f88-4382-9f3c-76101949abb7,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2265,,There should be a way to use ocean water that is being filtered before being used to maintain fires .,0,0,0,2025-07-21 23:21:39.000 Z
4ac13de9-4767-4062-9f2c-37f31323b621,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,3300,,Yes.,0,0,0,2025-07-29 16:09:15.000 Z
57522543-be68-429f-8be7-f3eb159c9fe3,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,3122,,"Are there downside? I can't think of any, but I'm not fully versed on this issue.",0,0,0,2025-07-27 22:16:06.000 Z
0de6c02d-6aae-4611-9f25-03f667e82379,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2675,,We had no water in the Palisades fire and my home burned down the following day. This is a travesty.,0,0,2,2025-07-23 20:02:38.000 Z
eb5ae799-a4fe-4730-bc50-2b3fd57556dd,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2851,,There was no water when my lifelong home burned. It was not during the initial windstorm. Nobody was there because the reservoir and hydrants were dry.,0,0,0,2025-07-24 15:39:25.000 Z
3f6b48a7-2755-4957-a23d-9856fb472928,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2592,,"The hydrants were not the issue, we had plenty of hydrants in our neighborhoods.  But if there's no supply, a million hydrants won't help.  The empty reservoir is clearly a massive failure, but there should also be automatic water shutoffs for homes, similar to a gas shutoff for earthquakes, in the event of a fire.  The more homes burned, the more water was lost to the pipes opening up - that should not happen.",0,0,1,2025-07-23 18:15:39.000 Z
13a864d3-900a-4fdb-9eb3-16e75301f500,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,3375,,"I support this, small water companies were too vulnerable.",0,0,0,2025-07-30 20:03:03.000 Z
e705fe6e-87ef-4be9-8049-6aeb9eed5131,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,3293,,"Ummm, yeah. Water is important",0,0,0,2025-07-29 16:17:16.000 Z
e8d14fa0-d092-4b1a-923d-b8970e153ad7,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,3220,,Really?,0,0,0,2025-07-29 00:07:55.000 Z
b3c120b2-fb71-45df-80eb-57b3c3e93200,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2453,,"Problem in the Eaton Fire was that hydrants were dry. Not enough firefighters, no water. Infrastructure was there. We heard that the reservoir pumps had no power or no backup power.",0,0,0,2025-07-22 23:08:25.000 Z
266fe764-a205-4d06-8475-23af01c9b714,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2765,,Probably would require an upgrade of water main lines- could be combined with additional underground utility work if coordinated correctly.,0,0,1,2025-07-23 23:50:25.000 Z
e67ac37a-81ec-4c07-9193-718c6563e7a2,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,3431,,"Similar to the question about burying power lines, it's not about the necessity for doing so - that's obvious. The question is about how effectively agencies can follow through on these goals and how much more money is it going to cost taxpayers beyond the billions already appropriated for similar goals.",0,0,1,2025-07-30 22:05:22.000 Z
0ea1dbe1-b26b-4650-8bdb-c55a0298335e,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2391,,"I strongly support the merit of the idea presented here; however, implementation is a different question.",0,0,0,2025-07-22 20:20:40.000 Z
4d7d228e-c0bb-49b1-ad77-db9df19776ff,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,3230,,Of course.  Updated systems save lives.,0,0,0,2025-07-29 00:38:29.000 Z
3db39718-96be-451d-9bba-653697aac84e,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2563,,"Absolutely, this lack of updates and old fire hydrants that weren’t working or with no water pressure is what lead to the catastrophic losses in the Palisades",0,0,0,2025-07-23 16:11:08.000 Z
ee80c521-dbac-4898-886b-6e33a5da1af1,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,3563,,Long overdue,0,0,0,2025-08-07 15:01:32.000 Z
7c98a6bd-c173-4d1d-986a-b644630879b7,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,3467,,do i really need to explain why this is a good idea?,0,0,0,2025-07-31 22:41:03.000 Z
6dcd6093-c714-4718-9021-4bc7b9e3db6d,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,3303,,Working hydrants could have stopped billions of costs and saved lives.  This is a no-brainer,0,0,0,2025-07-29 16:28:52.000 Z
0a68d85b-a12a-4192-9eea-60df5940a525,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,3310,,Yes. Any chance we have to improve built in infrastructure now is the time do it. Water pipes in the LA area are sometimes 100 years old. Good way to start on a clean slate,0,0,0,2025-07-29 19:38:32.000 Z
7944f6bb-e676-42ec-a3f5-68c1aba24966,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2819,2765,"The waterlines are in need of upgrades, so this would be a good idea for both regular usage and for firefighters",1,0,0,2025-07-24 15:30:34.000 Z
476fe8d7-be9d-4118-92f9-b1605636fe3a,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2552,2265,"I think using ocean water to put out fires is a good idea, but I don't think you would need to filter it.  I believe you can use it as is to put out a fire.  Unless your referring to filtering out any possible fish or seaweed, but thinking there's probably a simple fix for that.  we are so close to the ocean, just wish there was a way to utilize it as a resource in an emergency - so good idea!",1,0,0,2025-07-23 16:11:08.000 Z
476fe8d7-be9d-4118-92f9-b1605636fe3a,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2553,,"This initiative is imperative. Everyone should really read the articles/links about water systems provided at the top of this section, b/c it explains how there was water, just the demand for it was too high, & it came all at the same time. Also, the heat from the fires melted & broke main water pipes, which then released pressure in the water lines, & since pressure is required for water to travel through pipes, this is why water wasn't getting to the fire hydrants. The same water that comes out of your faucets is the same water that comes through the fire hydrants, so if there was ""no water"" you would've known it when you woke up to take a shower or brush your teeth. There was water. The system was simply not set up to support the demand.",0,0,0,2025-07-23 16:11:08.000 Z
ed7657ae-5938-43cb-bc5b-97cacd5104a0,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2372,,Duh...and the water companies should be required to show compliance annually.,0,0,0,2025-07-22 20:45:07.000 Z
fd1872e9-1610-4920-9b31-2871101e99ee,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,3474,,"Upgrading systems is vital, but if there are no firefighters on the ground to use the water or protect homes, those upgrades mean very little. Many of us had defensible space and working hydrants, but nobody showed up. Technology alone can't replace a coordinated, timely human response. We need commitments to staffing and boots on the ground when it counts.",0,0,0,2025-08-03 15:33:50.000 Z
86597501-c2d8-48c1-a5fb-2c77cf99f9bd,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2524,,I believed a major factor of the palisades fire destructive results was directly related to miss management of our water resources. Two major water sources were empty prior to the fire for maintenance.   It was ridiculous doing repairs to reservoirs during the height of fire season. Those repairs should have been done in the winter when fire risk was significantly reduced. Our house was destroyed in Malibu as a direct result of the fire department not being able to extinguishing the palisades fire prior to it reaching Malibu. Poor water management and not utilizing the fire departments resources was a much to blame as the high winds for the destruction of Malibu homes and businesses after the fire wasn't controlled in palisades.,0,0,0,2025-07-23 16:05:42.000 Z
c864e5e5-1db5-46c5-abe2-50ba23f213bf,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2734,,"Pro: seems obvious. 
Con: doesnt address hurricane wind driven conflagrations alone. 
Considerations: would this impact insurance prices?",0,0,1,2025-07-23 22:25:20.000 Z
ac567628-2a2b-434c-9b9f-91ea97788f2a,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,3153,,Obviously,0,0,0,2025-07-27 22:20:47.000 Z
6db50144-55b4-4fcb-b1d2-7702b03930f5,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2711,,I still don’t understand why the Santa Ynez reservoir was not fixed and why the head of LADWP still has a job there,0,0,1,2025-07-23 22:18:19.000 Z
82659a7f-2bca-47b3-9c9a-a8ce29b98109,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2826,,Lack of water was a major contributor to our community burning down,0,0,0,2025-07-24 15:30:34.000 Z
5ab413be-ed2e-4a69-9061-c11a9218f625,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2947,,You mean what was supposed with our tax dollars and DIDN'T??,0,0,0,2025-07-24 16:34:09.000 Z
9c7f6d15-fda8-4e31-9c53-c7c71d73abce,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2648,,no one should lose a home due to no water pressure,0,0,1,2025-07-23 18:47:07.000 Z
2664fca3-23a1-40ff-a7ea-b7e57523f88f,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2335,,"these are such obvious questions. I cant imagine this survey is going to change anything, sorry",0,0,0,2025-07-22 15:57:20.000 Z
049cae92-c502-4c10-b788-23137fda2859,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2652,,"To start, regular maintenance on existing capabilities would help, e.g. filled reservoirs, working fire hydrants.",0,0,2,2025-07-23 18:47:07.000 Z
00ff9b37-eca5-49cb-9077-43aa02f14765,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2310,,"This is obvious. We need an infrastructure that can support a fire in the future. We were already failed once, this is detrimental.",0,0,0,2025-07-22 15:54:01.000 Z
41417597-ba03-4ff4-bf07-43e611bde146,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2415,,"While more resilient water systems are important, the reality is that the fire was moving too quickly. No amount of water or firefighters would have stopped those flames. I believe a better solution would be to assign all emergency personnel to evacuating people.",0,0,0,2025-07-22 21:12:34.000 Z
9ca9adf1-657b-4c9d-9dbf-81a507dc3ce6,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2041,,Agree 100%,0,0,0,2025-07-17 23:39:16.000 Z
02dfddc2-55e8-436d-a93f-d73969a4d308,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2514,,"Yes, of course. This should be done asap across CA.",0,0,0,2025-07-23 01:10:56.000 Z
ca10b690-8a04-4602-ada4-f8a934d92d11,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2095,,Sure.  This is a great idea.  I hope somewhere in this deliberation we talk about what we do about what is causing this increase in fires - human induced climate change.,0,0,1,2025-07-18 22:54:05.000 Z
c4b5999d-abba-4bc9-8db0-4f59e272871d,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2970,,"Strongly supportive, but where are the funds coming from for this?",0,0,0,2025-07-24 17:58:56.000 Z
0c803a05-4f8a-4791-88b5-7d9f0911d878,ENHANCED_WATER_INFRASTRUCTURE,ENHANCED_WATER_INFRASTRUCTURE,Strongly supportive,7,2078,,Absolutely essential.  Adequate pressure for fire suppression will be a requirement for rebuilding.,0,0,0,2025-07-18 17:17:56.000 Z
3db39718-96be-451d-9bba-653697aac84e,FIND_FINANCIAL_SUPPORT,FIND_FINANCIAL_SUPPORT,Strongly supportive,7,2572,,Would be a welcomed resource and a time saver for people. It would also help residents from feeling overwhelmed,0,0,0,2025-07-23 16:11:08.000 Z
bc7398d9-9f88-4382-9f3c-76101949abb7,FIND_FINANCIAL_SUPPORT,FIND_FINANCIAL_SUPPORT,Strongly supportive,7,2268,,"CA is one of the richest state in the world before Japan I believe why is there a need to create ? There should be a mandatory fire fund in place , which is a part of tax money that we paid or that those wealthy companies pay.",0,0,0,2025-07-21 23:21:55.000 Z
f8dda8c7-0465-490c-90f9-7921e3cc9cfb,FIND_FINANCIAL_SUPPORT,FIND_FINANCIAL_SUPPORT,Strongly supportive,7,3543,,"That would help to untangle the web of numerous agencies and requirements. It would also be helpful for a neutral person or agency to prepare information on each source, like the California Voters  Guide does,",0,0,0,2025-08-07 15:01:32.000 Z
2e873d47-d175-4810-a610-c7c7b57904f3,FIND_FINANCIAL_SUPPORT,FIND_FINANCIAL_SUPPORT,Strongly supportive,7,3494,,Needs to a user-friendly portal.  Also available to those w/o digital connection via real person navigator services.,0,0,0,2025-08-03 15:33:24.000 Z
005981ef-04a7-4c00-8a83-e3319529d484,FIND_FINANCIAL_SUPPORT,FIND_FINANCIAL_SUPPORT,Strongly supportive,7,2160,,This sounds like a good resource but one that could easily overwhelm a traumatized person. Even better would be to have ombudsmen/neutral advisors available who could help residents sort through their options and navigate requirements.,0,0,3,2025-07-19 16:38:59.000 Z
15faabe9-9be1-4d69-a538-582f85ac0f24,FIND_FINANCIAL_SUPPORT,FIND_FINANCIAL_SUPPORT,Strongly supportive,7,2030,,"This is a needed resource, and it should be done in such a way that approvals and payments can be done within hours/days. We are mired in enough paperwork as it is and going through a lengthy approval and disbursement process might add frustration.",0,0,0,2025-07-17 22:14:38.000 Z
588af7c1-9449-4ad5-b8c7-ae5a725a47cd,FIND_FINANCIAL_SUPPORT,FIND_FINANCIAL_SUPPORT,Strongly supportive,7,3070,,"Not a bad idea, but please use a human-centered service design process to develop this directory. It's not enough to have a website... you need to make sure that people find out about the website and are able to use it to get results. If you don't ""close the loop,"" you'll end up with yet another useless government web-page.",0,0,0,2025-07-27 17:31:17.000 Z
588af7c1-9449-4ad5-b8c7-ae5a725a47cd,FIND_FINANCIAL_SUPPORT,FIND_FINANCIAL_SUPPORT,Strongly supportive,7,3074,2358,"When they check for fraud in detail, everyone's yelling about how money isn't going out fast enough... when they push out money fast, everyone yells about fraud. What a catch-22!",1,0,0,2025-07-27 17:31:17.000 Z
588af7c1-9449-4ad5-b8c7-ae5a725a47cd,FIND_FINANCIAL_SUPPORT,FIND_FINANCIAL_SUPPORT,Strongly supportive,7,3073,2404,"I like the idea of an advisory board, but isn't that going to slow everything to a crawl? It's all slow enough already...",1,0,0,2025-07-27 17:31:17.000 Z
